URL,PAGETITLE,STATUSCODE,EMAIL
https://186090.logineonrw-lms.de,Hier können Sie sich anmelden | Gemeinschaftsgrundschule Meckenheim Merl,500,
https://lernen.ernst-goebel-schule.de,Ernst-Göbel-Schule,404,
https://k-b-a.elearning-home.de,Startseite | Home,500,
https://moodle.studiaid.de,Startseite | StudiAid,200,
https://moodle.griffith.ie,Griffith College Moodle,404,
https://moodle.prod.portal.ams.at,AMS LERNPLATTFORM,404,
https://moodle.staufer-gymnasium.de,Hier können Sie sich anmelden | MSTG,404,
https://103378.logineonrw-lms.de,Hier können Sie sich anmelden | Theodor Fontane Grundschule,500,
https://04102908300.moodle.bw.schule,Schule@BW ,404,
https://tlzprod.dut.ac.za,Home | TLZ,404,
https://moodle.vlg.lk-stade.de,Hier können Sie sich anmelden | VincWeb,404,
https://moodle.chi.ac.uk,Home | Chi Moodle,404,
https://mo5502.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://dvs-beregnung.moodlecloud.com,MoodleCloud - Site is currently suspended,404,
https://methodenvielfalt.moodlecloud.com,MoodleCloud - Site is currently suspended,404,
https://schulung-digital.de,Startseite | SCHULUNG-DIGITAL,404,
https://115800.logineonrw-lms.de,Startseite | Lernen auf Distanz an der GGS Niederkassel,500,
https://moodle.frederikhartmann.de,Moodle Frederik F. Hartmann,404,
https://www.moodle-akademy.cz,Titulní stránka | Moodle AKADEMIA,404,
http://moodle.th-koeln.de,Startseite |  ,404,
https://mo6253.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle.ost.ch,Hier können Sie sich anmelden | Moodle OST,404,
https://160192.logineonrw-lms.de,Hier können Sie sich anmelden | Lernmanagementsystem des Landes NRW,500,
http://moodle.bbbk.de,e-learning@bertolt.brecht,200,e-learning@bertolt.brecht
https://six-sigma-europe.moodlecloud.com,Hier können Sie sich anmelden | PEP,404,
https://systemischer-heilpraktiker-psychotherapie.de,Systemischer Heilpraktiker Psychotherapie,404,saedler@wispo.de
https://mo9243.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://189870.logineonrw-lms.de,Startseite | LMS Moodle der AFG,500,
https://phytomedizin-akademie.de,Akademie für Phytomedizin Hamburg,404,info@phytomedizin-akademie.de
https://dresden.ihk-online-akademie.de,Startseite | IHK.Online-Akademie Dresden,500,
https://www.ggs-niedersessmar.de,No Title Found,200,
http://moodle.drk-heinsberg.org,moodle.drk-heinsberg.org,404,
http://elearning.akbild.ac.at,elearning - Akademie der bildenden Künste,404,
https://kurse.schellinger-smb.de,Kurse Schellinger Social Media Beratung,404,
https://moodle.sobz.de,Sorbische Oberschule Bautzen,404,
http://moodle.uni-siegen.de,Startseite | moodle,200,
https://moodle.stecrz.de,Tutor- und Übungsmaterialien,404,
https://schloss-zinneberg.lernerfolg.info,Hier können Sie sich anmelden | Willkommen,500,
https://moodle.geekinstitut.com,Se connecter sur le site | GI,404,
https://moodle.brmi-akademie.de,Startseite | brmi-Akademie,404,
https://04112446150.moodle.bw.schule,Schule@BW ,404,
https://lernbuero.johannes-selenka-schule.de,Startseite | Lernbüro JSS Braunschweig,404,
https://elearning.yoga-vidya.de,Hier können Sie sich anmelden | Yoga Vidya eLearning,404,
https://moodle.digihomeschooling.com,Home | Digi-Homeschooling,404,info@digihomeschooling.com
https://moodle.eduhk.hk,No Title Found,404,
https://moodle.uog.edu.gy,Home | UG_MOODLE_2023_2024,404,
http://www.truetor-moodle.de,Truetor Lernplattform,404,
https://moodle.cruisingclub.ch,Startseite | CCS,404,
http://elearn.leading-interactive.de,Hier können Sie sich anmelden | LEADING INTERACTIVE | LMS,404,
https://elearn.uni-sofia.bg,Електронно Обучение в Софийски университет,404,"hinkovski@uni-sofia.bg, elearn@phls.uni-sofia.bg, hinkovski@uni-sofia.bg, ruzha_m@slav.uni-sofia.bg, hinkovski@uni-sofia.bg, hristo.s.b@theo.uni-sofia.bg, mayalt@uni-sofia.bg, zoggy@phys.uni-sofia.bg, elearn@chem.uni-sofia.bg, buzunov@uni-sofia.bg, elearn@uni-sofia.bg, hinkovski@uni-sofia.bg, ptapostolo@uni-sofia.bg, elearn@uni-sofia.bg, R.Peytcheva@fp.uni-sofia.bg, elearn@uni-sofia.bg, itinkova@admin.uni-sofia.bg, elearn@uni-sofia.bg, hinkovski@uni-sofia.bg, R.Peytcheva@fp.uni-sofia.bg, academic.positions@uni-sofia.bg, phd_admission@uni-sofia.bg, vcokeva@phls.uni-sofia.bg, elearn@uni-sofia.bg, elearn@uni-sofia.bg, elearn@uni-sofia.bg"
https://donner-kern.edupage.org,Donner + Kern Private Schule,404,"sekretariat.wn@donner-kern.eu, schulleitung@donner-kern.de, Schulesekretariat.wn@donner-kern.eu"
https://moodle.vse.cz,LMS Moodle VŠE,404,
http://moodle.spreewald-schule.de,Lernplattform der Spreewald-Schule Lübben,404,
https://hpo-ist-akademie.moodlecloud.com,Startseite | HPO-IST: Akademie,404,
https://191061.logineonrw-lms.de,Hier können Sie sich anmelden | Lernmanagementsystem des Landes NRW,500,
https://moodle.mes-schiffdorf.de,Moodle Max-Eyth-Schule - BBS Schiffdorf,404,
https://academy.busads.de,BusAds Academy,404,
https://moodle.gymrhein.de,Moodle - Gymnasium Rheindahlen,404,
https://dsrom-moodle.de,Startseite | Moodle an der DS Rom,404,
https://moodle.buchschmide.ch,Moodle.Buchschmide,404,
https://wbmoodle.hswt.de,Kurse | Plattform HSWT,404,
https://elearning.jugendakademie-bw.de,Startseite | eLearning Jugendarbeit BW,404,896915-50info@jugendakademie-bw.de
https://moodle.lerngalaxis.net,Startseite | LernGalaxis @ Moodle,404,"lernpartner@lerngalaxis.com, lernpartner@lerngalaxis.com"
https://moodle.uniwa.gr,Πανεπιστήμιο Δυτικής Αττικής Πλατφόρμα Διαχείρισης Ηλεκτρονικής Μάθησης Moodle,404,moodle@uniwa.gr
https://ats-personalexpertise.edvkunde.de,Startseite | ats-personalexpertise,404,
https://moodle.bbk.ac.uk,Log in to the site | Birkbeck Moodle,404,
https://schulungen.imkerschule-sh.de,Schulungsportal Landesverband Schleswig-Holsteiner und Hamburger Imker e.V.,404,info@imkerschule-sh.de
http://schulung.derimker.de,Imkerschulung,404,webmaster@derimker.de
https://lms.sjf.solutions,Startseite | LMS SJF.solutions,404,
https://moodle.asc-gmbh.ch,Startseite | ASC-GmbH-Moodle,404,
https://campus.inab-jugend.de,Startseite | inab-Campus,500,campus@bfw.de
https://asrs-krefeld.lms.schulon.org,Startseite | Albert Schweitzer Realschule Krefeld,404,"support1@ass-krefeld.de, support1@ass-krefeld.de"
https://classes.lanecc.edu,Home | LaneOnline,404,
https://mo9243.schulportal.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle.gymnasium-broich.de,Startseite | Moodle,404,
https://portal.cisar-gmbh.com,Cisar E-Learning,404,kontakt@cisar-gmbh.com
https://www.die-unternehmensexperten.de,OnlineAkademie,404,
https://kurs.deutschprofi.de,Startseite | Deutschprofi,404,
https://moodle.stmk.gv.at,Digitale Gesellschaft,404,digiges@stmk.gv.at
https://mo6020.schulportal.hessen.de,"
    Login - Schulportal Hessen
",404,
https://academy.dme-gmbh.de,Desalination Institute DME,404,"info@dme-gmbh.de.Alternative, office@dme-gmbh.de"
https://wer-weiss-was.net,Interkulturelle Teamarbeit zur Weiterbildung: Hier können Sie sich anmelden,404,
https://moodle2020.asc-gmbh.ch,Startseite | ASC-GmbH-Moodle-2020,404,
http://www.fczb-elearning.de,Startseite | FCZB: E-Learning Plattform,404,
https://113591.logineonrw-lms.de,Startseite | Lernmanagementsystem des Landes NRW,500,
https://moodle.ciu.edu.tr,Cyprus International University Course Portal,404,
https://akzept-online.lernerfolg.info,Startseite | Home,500,
https://moodle.waynecc.edu,Home | Home,404,wcc-de@waynecc.edu
https://bk-hilden.lms.schulon.org,Startseite | BKMoodle,404,info@berufskolleg.deInternet
https://moodle.royalholloway.ac.uk,Royal Holloway Moodle,404,itservicedesk@rhul.ac.uk
https://mo3816.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://academy.fwbarchiv.de,Home | mfxa,404,"frau.koedel@medienfux.de, frau.koedel@medienfux.de"
https://moodle.ubss.edu.au,UBSS Learning Portal,404,
https://moodle-jubita.diakonie.at,Moodle JuBiTa,404,
http://moodle.upstartmusic.de,UPSTART  - Electronic Music Education: Hier können Sie sich einloggen,200,
http://moodle.ph-kaernten.ac.at,Startseite | MPHK,404,"office@ph-kaernten.ac.at, office@ph-kaernten.ac.at"
https://moodle.itbh.tuhh.de,Moodle ITBH,404,itbh@tuhh.de
https://mymoodle.okanagan.bc.ca,Home | OCmoodle,404,"support@okanagan.bc.ca, firstname.lastname@myokanagan.bc.ca"
https://moodle.inclusione-andicap-ticino.ch,inclusione-andicap-ticino,404,
https://194098.logineonrw-lms.de,Startseite | LogineoNRW LMS,500,
https://moodle.mbk-unna.de,moodle am MBK,404,
https://164252.logineonrw-lms.de,Hier können Sie sich anmelden | Lernmanagementsystem des Landes NRW,500,
https://rbz-moodle.de,Startseite | RBZ Wirtschaft . Kiel,404,
https://gvl.moodle-nds.de,Hier können Sie sich anmelden | GvL,404,
https://www.eks-lernen.de,Hier können Sie sich anmelden | eks-lernen.de,404,support@eksmail.deWir
https://mo9010.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle.bucknell.edu,Bucknell CAS,404,
https://moodle.gowercollegeswansea.ac.uk,Home | Moodle,404,YourUserName@stu.gcs.ac.uk
https://moodle.oberschule-herzberg.de,Grund- und Oberschule Herzberg,404,admin@oberschule-herzberg.de
http://chemistryclub.de,Chemistryclub,404,
https://113670.logineonrw-lms.de,Hier können Sie sich anmelden | Logineo Wolfhelmschule,500,
https://170410.logineonrw-lms.de,Startseite | Lernmanagementsystem des Landes NRW,500,
https://04102659300.moodle.bw.schule,Schule@BW ,404,
https://04136633190.moodle.bw.schule,Schule@BW ,404,
https://moodle.vakservice.de,Enter your username and password,500,
https://hbs-moodle.de,Startseite | HBS-Moodle,404,"s.dahlmeier@herwig-blankertz-schule.deHerrn, f.posselt@herwig-blankertz-schule.de"
https://absooe.at,Startseite | absooe,404,abs.post@ooe.gv.at
https://moodle.fvst-coe.de,Freiherr-vom-Stein Realschule Coesfeld,404,
https://academy.virtulogix.com,Virtulogix-Academy,404,
https://tb.my-iquando.de,Hier können Sie sich anmelden | iQuando LMS - TB,404,
http://tutor.schule,Startseite | tutor.schule,404,lernen@tutor.schule
https://103240.logineonrw-lms.de,Hier können Sie sich anmelden | Lernmanagementsystem des Landes NRW,500,
https://pqe.stmk.gv.at,Pädagogische Qualitätsentwicklung,404,kin@stmk.gv.at
https://mo9004.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://www.bildungs-portal.eu,Bildungs Portal,404,"events@fondation-sne.ch, events@fondation-sne.ch, events@fondation-sne.ch"
https://campus-allende.de,Campus-Allende.de,404,
https://moodle.univie.ac.at,Startseite | Moodle Universität Wien,404,
https://moodle.edu.ee,moodle.edu.ee,200,
https://moodle.bi-rlp.drk.de,Berufsfachschule Rettungsdienst,404,
https://www.poeta-mooc.com,poeta-mooc.com,404,
https://moodleweb.ksg-ev.eu,My_AkAS_Moodle,404,
https://moodle-ergotherapieschule-angermuen.de,moodle-ergotherapieschule-angermuen.de,404,
https://mo9256.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle.iw-beratung.de,Startseite | Moodle Institut Wupperfeld,404,
http://moodle.bglerchenfeld.at,Moodle-Seite,404,
https://edu.bbsv-education.de,eLearning-Plattform des BBSV,404,info@bbsv.de
https://moodle.bgs-chur.ch,Startseite | Moodle,404,
https://wsks.de,Freie Waldorfschule Kassel - Moodle,404,
https://online-pm.de,Startseite | Projektforum Freiburg,500,
https://www.lehrer-ausbildung.de,Lernplattform des Zentrums für schulpraktische Lehrerausbildung Bielefeld,404,
https://www.lms-vahl.com,Home | LMS-VAHL,404,
https://learn.clearstone-academy.de,Clearstone Academy,404,
https://moodle.sportgymnasium.ch,Startseite | Stiftung Sport-Gymnasium Davos,404,info@sportgymnasium.ch
https://www.campushandwerk-swn.de,Campus Handwerk Süd-West Niedersachsen GmbH,200,info@campushandwerk-swn.de
https://moodle.paul-spiegel-berufskolleg.eu,Moodle : E-Learning-Bereich des Paul-Spiegel-Berufskollegs,404,
https://www.moodle-ortra-neuchatel.ch,OrTra Neuchâtel santé-social - Moodle,404,
https://moodle.risc.jku.at,Home | RISC,404,
https://support.moodle.tum.de,Startseite | TUM,404,"moodle@tum.deTel, moodle@tum.de"
https://centrodeidiomas.cttdelosandes.net,Centro de Idiomas CTT Los Andes,404,
http://ka-moodle.de,Willkommen zur Lernplattform der Kompetenzakademie,404,
https://moodle.esmunich.de,Europäische Schule München - Moodle -,404,
https://04136578190.moodle.bw.schule,Schule@BW ,404,
https://campus.bfw.de,Startseite | bfw-Campus,500,campus@bfw.de
https://105417.logineonrw-lms.de,Startseite | GS Meigen- LMS,500,
https://ausbildung.fitcom.online,Home | Fitcom,404,
https://set.online.uni-marburg.de,Home | MedPsych,404,
https://learningen.de,Log in to the site | Learningen,404,support@learningen.de
https://tv.blue.ch,blue TV,200,
https://04102520300.moodle.bw.schule,Schule@BW ,404,
https://lernwelt2.t-a-nord.de,Home | TA-Nord,404,"techniker@t-a-nord.de, techniker.hro@t-a-nord.de, moodle-support@techniker-fachschule.de"
https://moodle.glyndwr.ac.uk,Virtual Learning Environment (Moodle),404,
https://199680.logineonrw-lms.de,Startseite | Gesamtschule Lohmar,500,admin.moodle@gesamtschule-lohmar.de
https://training.eurem.net,Home | EUREM Training,500,
http://moodle.p665547.webspaceconfig.de,Startseite | pta-interaktiv,404,
http://moodle3.schule-bw.de,Moodle beim Landesbildungsserver Baden-Württemberg,404,
http://moodle.zibon.at,ZIB Training Niederösterreich Moodle,404,
https://moodle.obvsg.at,Startseite | OBVSG Moodle,404,
http://moodle.jugendinfo.de,Lernraum des ServiceBureau Jugendinformation,404,medien@jugendinfo.de
https://www.edufox24-learning.de,edufoXperience,404,
https://moodle.hbu.kreis-unna.de,HBU Moodle: Hier können Sie sich anmelden,404,
https://jg-rlp-sl.moodlecloud.com,الدخول إلى الموقع | المدرسة العربية,404,arabische-schule@jg-rlp-sl.de
https://sachunterricht.moodlecloud.com,Log in to the site | Your site,404,
https://peg-akademie.moodlecloud.com,Hier können Sie sich anmelden | PEG Akademie,404,
https://www.moodletreff.de,Startseite | Moodletreff,404,info@moodletreff.de
https://moodle.univ-lyon3.fr,Plateforme pédagogique Lyon 3 : Se connecter sur le site | Plateforme pédagogique Lyon 3,404,
https://moodle.khm.de,KHM Moodle,404,"lilian.haberer@khm.de, kaempf@khm.de"
https://lms3moodle.lms3.de,Home | LMS3Moodle,404,
https://aeg-schulnetz.de,AEG-Schulnetz,404,
https://189881.logineonrw-lms.de,Hier können Sie sich anmelden | Regenbogenschule Kempen,500,
https://learn.moodle.org,Learn Moodle,404,
https://srh-ecampus.de,Startseite | SRH Bildung,500,Heidelbergsupport.ecampus@srh.deImpressum
https://moodle.si-niederrhein.de,Startseite | SINN Moodle,500,
https://ausbildung.online-trainer-lizenz.de,Online Trainer Lizenz: Hier können Sie sich anmelden,200,
http://www.moodle.tum.de,Startseite | TUM,404,"moodle@tum.deTel, moodle@tum.de"
https://lernportal.controller-akademie.ch,Startseite | Controller Akademie,404,info@controller-akademie.ch
https://mo9205.schule.hessen.de,Startseite | Lernplattform Gesamtschule Fuldatal,404,
https://el.dksdd.de,Hier können Sie sich anmelden | DKS-EL,404,
https://113128.logineonrw-lms.de,Hier können Sie sich anmelden | Logineo LMS,500,
https://04145749190.moodle.bw.schule,Schule@BW ,404,
https://portal.bbz-nok.de,Hier können Sie sich anmelden | e-learning im BBZ-NOK,404,
https://moodletest.phdl.at,Startseite | E-Learning | Priv. Päd. Hochschule der Diözese Linz,404,
https://elearning.berufsbildner.ch,berufsbildner.ch elearning,404,44www.berufsbildner.chinfo@berufsbildner.ch
https://moodle.hochschule-rhein-waal.de,Home | Lernportal HSRW,500,"info@hochschule-rhein-waal.de, study@hochschule-rhein-waal.de"
https://elearning.uni-bayreuth.de,Hier können Sie sich anmelden | e-Learning,404,
https://mo6020.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
http://intranet-josephinum.de,Bischöfliche Gymnasium Josephinum - Intranet,404,
https://moodle.hs-augsburg.de,Fakultäten | Moodle,404,moodle@tha.de
https://moodle.sws-weiterbildung.ch,Lernbegleitung der SWS Schule für Wirtschaft und Sprachen Winterthur,404,info@sws-weiterbildung.ch
http://moodle.rwth-aachen.de,Startseite | RWTHmoodle,404,servicedesk@itc.rwth-aachen.de
https://deutschlernen.moodlecloud.com,MoodleCloud - Site is currently suspended,404,
https://coreconsultant.moodlecloud.com,Hier können Sie sich anmelden | Core Consultant Basic,404,
https://moodle-lcc.edu-ictvs.ch,Accueil | LCC,404,
https://lernen.publish-ware.net,Lernen: Hier können Sie sich anmelden,200,
https://moodle.tjfbg.de,MoodleOnlineplattform,404,
https://moodle.eu-citizen.science,Home | ECS Academy,404,
https://moodle.publicone.de,Moodle - Public One GmbH,404,
https://moodle.helsinki.fi,Etusivu | Helsingin yliopiston Moodle,404,
http://moodle.igmetall.de,Startseite | Lernplattform der IG Metall,500,
https://04164963190.moodle.bw.schule,Schule@BW ,404,
https://moodle.zhh-bildungswerk.de,Startseite | ZHH - Bildungswerk - Die Fortbildungsplattform für den mittelständischen Hartwarenfachhandel,404,
https://moodle.scotland.police.uk,Police Scotland,404,"MoodleAdmin@scotland.police.uk, MoodleAdmin@scotland.police.uk"
https://moodle.feuercloud.de,Startseite | E-Learning Feuerwehr,404,
https://www.buddhistisches-onlinestudium.de,Startseite | Buddhistisches Online Studium,404,info@buddhistisches-onlinestudium.de
http://moodle.uni-bielefeld.de,Startseite | Moodle,404,
https://akd-ekbo-moodle.de,Amt für kirchliche Dienste (AKD) – Moodle,404,
https://moodle.ktu.edu,Prisijungti,404,
https://moodle.klinikum-karlsbad.de,Krankenpflegeschule                    Klinikum Karlsbad,404,
https://alpha-schule-online.de,Startseite | Alpha-Schule-Online,404,
https://bvs.moodleschule.de,Startseite | Bertha-von-Suttner-Gesamtschule Dormagen,404,
https://kursportal.segelschule-fuerst.com,Kursportal Segelschule Fürst,404,info@segelschule-fuerst.de
http://moodle.wenzgasse.at,MOODLE FORUM WENZGASSE,404,"office@wenzgasse.at, office@wenzgasse.at"
https://mo8609.schulportal.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle-medienbildung.de,Startseite | Moodle,404,zentrale@medienbildung-brandenburg.de
https://moodlebbz.de,BBZ Lernplattform,404,
https://bbsfuchs.moodle-nds.de,Startseite | Martha's Moodle,404,
https://moodle.gpb-berlin.de,GPB moodle,404,
https://elearning.hs-ruhrwest.de,Startseite | E-Learning@HRW,404,
https://www.medienberatung-zfsl.de,Medienberatende ZfsL,404,
https://weiterbildung.bzgs.ch,Startseite | BZGS Weiterbildung,404,
https://bk.htwsaar.de,Startseite | htw saar 4U,404,
https://igs-ohz.moodle-nds.de,Startseite | Moodle,404,
https://bwv-ahaus.lms.schulon.org,Startseite | Startseite,404,
https://www.rettungsdienst-moodle.de,Rettungsdienst Moodle,404,
http://moodle.das-lernzentrum.de,Das Lernzentrum LMS,404,
https://mein.bildungswerksport.de,Mein Bildungswerk Sport,404,"mein@bildungswerksport.de, mein@bildungswerksport.de"
https://04112628150.moodle.bw.schule,Schule@BW ,404,
https://moodle.erasmus-kittler-schule.de,Startseite | EKS-Moodle,404,
https://moodle.heg-uelzen.de,Home | HEG-Moodle,404,
https://fsa.diakonie-netz.de,Startseite | Pflegeschule Nazareth,500,
https://taukolleg.khbr.at,Lernplattform des Tau Kolleg,404,
http://cyberlearn.hes-so.ch,Cyberlearn HES-SO,404,cyberlearn@hes-so.ch
https://verdas-academy.moodlecloud.com,Log in to the site | Verdas AI,404,
https://moodle-pruefungen.fernuni-hagen.de,Digitale Prüfungen an der FernUni (moodle-pruefungen),404,"helpdesk@fernuni-hagen.de, info@fernuni-hagen.de, info@fernuni-hagen.de"
https://moodle.gskoewa.de,Grundschule Königswartha,404,
https://relax.reutlingen-university.de,Hier können Sie sich anmelden | Lernplattform RELAX,404,
https://moodle.meine-lernfabrik.de,Hier können Sie sich anmelden | Lernfabrik,404,
https://bem.biruni.edu.tr,Ana sayfa | BirDeHa,404,
https://moodle.informatik.tu-darmstadt.de,Startseite | Lernportal Informatik,404,Vorname.Nachname@stud.tu-darmstadt.de
https://selbstlernmaterial-moodle.de,selbstlernmaterial-moodle.de,404,
https://moodle-medecine.sorbonne-universite.fr,Accueil | Plateforme pédagogique de la Faculté de Santé 2024,200,
http://dora-klindt.de,Amelie Petersen Schulforum,404,
https://skechers.elearning-home.de,Startseite | SKECHERS,500,
https://fakt.life-bildungsnetz.de,Startseite | Forschungstransfer in Aus- und Weiterbildung zur Klimaanpassung in Technikbranchen,404,fakt@life-online.de
https://lms.berlin-kolleg.de,Berlin-Kolleg::E-Learning login,404,
https://lms.edubfi.at,Startseite | EDU:BFI OÖ Moodle,404,service@bfi-ooe.at
https://04102398300.moodle.bw.schule,Schule@BW ,404,
http://moodle.essex.ac.uk,Moodle,404,
https://moodle.hak-steyr.at,Startseite | HAK Steyr,404,
https://moodle.tertia.de,Startseite | Tertia Fachbereich Rehabilitation,404,
https://moodle.web-vhs.de,Startseite | vhs Balingen,404,
http://moodle.hmt-leipzig.de,moodle.hmt-leipzig.de,200,
http://www.lehre-hydro.uni-freiburg.de,Lehre Hydrologie,404,
https://moodle.uniba.sk,Domov | E-learning,404,moodle@uniba.skCIT
https://moodle.keb-bayern.de,Startseite | LMS KEB Bayern,404,"landesstelle@keb-bayern.de, andrea.szameitat@keb-bayern.de, landesstelle@keb-bayern.de"
https://hscmoodle.health.unm.edu,UNM HSC Moodle Site,404,"moodleadmin@salud.unm.edu, HSC-NEOTechSupport@salud.unm.edu"
https://ggym-moers.lms.schulon.org,Startseite | Grafschafter Gymnasium,404,
https://jaw-moodle.de,Hier können Sie sich anmelden | JAW Moodle,404,
https://mo7309.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
https://moodle.ucu.ac.ug,Home | UCU eLearning Platform,404,
https://moodle.uni-augsburg.de,Startseite | Moodle,404,
https://107177.logineonrw-lms.de,Startseite | Willkommen auf der Seite der GGS Sandheide,500,
http://moodle.fhnw.ch,Startseite | FHNW,404,
https://ecampus.sibe-online.de,SIBE E-Campus: Hier können Sie sich anmelden,404,mail.ecampus@steinbeis-sibe.deTelefonnummer
https://moodle.graduateinstitute.ch,Home | Graduate Institute Moodle,404,
https://moodle.krw.ch,Startseite | Moodle KRW,404,
https://laverma.eu,Startseite | LAVERMA GmbH Akademie,404,info@laverma.net
https://schule.explorarium.de,Startseite | eXplorarium-Start,404,
https://lernstudio-b.online,Lernstudio B online,404,
https://moodle.copernicus.bz.it,Copernicus Moodle 2020,404,info@copernicus.bz.it
https://chemieolympiade.at,Moodle Plattform der Österreichischen Chemieolympiade,404,
https://elearning.dshs-koeln.de,Startseite | Moodle 4.1,404,support@dshs-koeln.de
https://lms.edu4business.de,lms.edu4business.de,404,
https://199291.logineonrw-lms.de,Startseite | Lernmanagementsystem des Landes NRW,500,
https://online.cpce.edu.gy,Cyril Potter College of Education (CPCE) Moodle Platform,404,info@cpce.gy
https://transform-academy.moodlecloud.com,Hier können Sie sich anmelden | transform academy,404,
https://nachhilfe-fosbos.de,Nachhilfe FOS | BOS | Wirtschaftsschule,404,info@nachhilfe-fosbos.de
https://lms.eubia.de,EuBiA Education LMS,200,
http://www.sensors4all.de,"""Sensors""  by Aleksander Gurlo",404,
http://moodle.tu-darmstadt.de,Startseite | Moodle TU Darmstadt,404,moodle@tu-darmstadt.de
http://moodle.unige.ch,Accueil | moodle-unige,404,
https://moodle.pms.phst.at,Startseite | PMS Moodle,404,
https://www.e-vidia.org,Startseite | e-vidia_LMS,404,"info@liveonlineschule.de, info@liveonlineschule.de"
https://ibs.hier-online-lernen.de,Hier können Sie sich anmelden | Lernplattform der ibs-Gruppe,500,
https://elearning.passivehouse.com,Home | Passive House Online Training,404,
https://moodle.lclark.edu,Home | LC Moodle,404,"itservice@lclark.edu, itservice@lclark.edu"
https://04157545190.moodle.bw.schule,Schule@BW ,404,
https://moodle.croydon.ac.uk,Croydon College Moodle,404,
https://04121721190.moodle.bw.schule,Schule@BW ,404,
http://www.mhs-mannheim.de,Startseite | MHS-Moodle,404,
https://comm.gendercc.net,Home | GenderCC Platform,404,
https://moodle.unitec.ac.nz,Home | eLearn,404,
https://wilesy.de,Startseite | Wislesys.de - die Lernplattform von Daniel Wiswede,404,
http://schule.gruppenfairpflegung.de,Hygienebelehrung - Belehrung nach §43 IfSG,404,
https://moodle.complavis.de,Startseite | moodle.complavis.de,404,
https://moodle.hs-mittweida.de,Startseite | Startseite,404,"moodle@hs-mittweida.de, moodle@hs-mittweida.de"
https://acromanager-elearning.de,500 Internal Server Error,404,service@webmailer.de
https://131313.logineonrw-lms.de,Startseite | Lernmanagementsystem,500,
https://www.schiedsrichter-lernen.org,Startseite | SR Lernen,404,
https://feuerwehr-lodmannshagen.moodlecloud.com,Log in to the site | Your School,404,
https://edu-me.de,Hier können Sie sich anmelden | Bildung-im-Sport /// edu-me.de,404,
https://smartwebapps.de,zertifizierter Softwaretester,404,
https://mo6310.schule.hessen.de,"
    Login - Schulportal Hessen
",404,
http://moodle.hs-augsburg.de,Fakultäten | Moodle,404,moodle@tha.de
https://moodle.ug-tue.logoip.de,Uhland-Gymnasium Tübingen,404,
https://edu-moodle.dhm.mhn.de,edu-moodle,404,
https://moodle.ipn.uni-kiel.de,Startseite | IPN MOODLE,404,
https://moodle.gymnasium-herzberg.de,Moodle Philipp-Melanchthon-Gymnasium Herzberg,404,
http://move2brain.de,move2brain.de,404,
https://moodle.uni-corvinus.hu,Login - CAS – Central Authentication Service,404,
https://elearning.aamp.at,Startseite | AAMP,500,
https://www.owb.de,Startseite - www.owb.de,200,
https://moodle.bzu.ch,Startseite | Moodle BFSU,404,
https://116816.logineonrw-lms.de,Hier können Sie sich anmelden | Katholische Grundschule Bohl,500,
https://moodle.dozenturio.de,Digitallabor - Groß-Gerau,404,"moodle@dozenturio.de, moodle@dozenturio.de"
https://julianum.moodle-nds.de,Startseite | julianum,404,hpadmin@julianum.eu
http://moodle.u-paris.fr,Accueil | MoodleUP,404,
https://wuppertal.abitur-online.net,Startseite | Abitur-online - WBK Wuppertal,404,"antje.hantel@wbk-wuppertal.de, stefanie.schoenenstein@wbk-wuppertal.destefanie.schumacher, maria.kapaltsidou@wbk-wuppertal.deSollten, christoph.scheuss@wbk-wuppertal.deTermine, eva.simon@wbk-wuppertal.de"
https://simplyskilled.moodlecloud.com,Log in to the site | Simply Skilled,404,
https://moodle.altrah.net,LMS Altrahlstedt,404,
https://gaesdonck-cloud.de,Moodle des Collegium Augustinianum Gaesdonck,404,
https://fachschule-johannes-diakonie.de,Startseite | Fachschule für Sozialwesen der Johannes-Diakonie,500,
https://moodle.fh-burgenland-weiterbildung.at,Startseite | FH Burgenland Weiterbildung,404,
https://lernwelt.cloud,Startseite | Lernwelt,404,
https://04107724510.moodle.bw.schule,Schule@BW ,404,
https://www.bildung-teaminklusiv.de,Team Inklusiv gGmbH Fortbildungen,404,
https://moodle.fernuni-hagen.de,Startseite | Moodle,404,
https://fruehe-demokratiebildung.de,Partizipation und Demokratiebildung in der Kindertagesbetreuung,200,demokratie-kita@paritaet-berlin.de
https://bvl-unterricht.de,BVL-Unterricht,404,
https://moodle.yorksj.ac.uk,Home | Moodle,404,"Marketing@yorksj.ac.uk, support@yorksj.ac.uk, TEL@yorksj.ac.uk"
